Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status,Age,Employment Status,Employment Years,Monthly Income,Existing Debt,Credit Score,Loan Type,Loan Purpose,Collateral Available
LP003577,Male,Yes,2,Graduate,Yes,1647057.2607827801,362697.94068949076,51926687.9989981,322.01990257291624,1.0,Urban,Y,48,Employed,1,257074.0849204543,297131.50334582455,574,Personal,Home Improvement,No
LP003578,Female,No,0,Graduate,No,1495137.4956626107,456339.46263649635,44426302.408033006,434.3448389437352,,Semiurban,N,57,Employed,3,259281.92084635596,304108.95862101763,662,Personal,Debt Consolidation,Yes
LP003579,Female,No,2,Graduate,Yes,1121387.5906035986,1267813.102931724,28845395.182068206,368.91061791828776,,Rural,Y,60,Employed,12,262130.98443314555,225212.8913854845,725,Home,Study Abroad,Yes
LP003580,Male,Yes,2,Graduate,No,1581426.3048594976,0.0,38877788.67529206,260.5053041529921,1.0,Rural,Y,33,Employed,15,164725.7448586743,365855.6586042148,673,Education,Wedding,No
LP003581,Female,Yes,0,Graduate,No,1399960.8568458066,856840.1146650829,36826660.424492404,359.0976720959895,1.0,Semiurban,N,62,Employed,22,184555.369572874,238105.02118148567,651,Personal,Home Renovation,Yes
LP003582,Female,Yes,0,Graduate,No,986292.4118569815,0.0,39693161.42152229,427.57707108530974,1.0,Semiurban,Y,31,Employed,10,44604.329615925904,308556.24422202323,803,Auto,Business Expansion,Yes
LP003583,Male,No,2,Graduate,Yes,1137233.150881757,1076060.5584529806,24961422.396253485,372.4548527066946,1.0,Semiurban,Y,51,Employed,24,151388.03184013825,334575.6482863707,594,Auto,Home Purchase,No
LP003584,Male,Yes,0,Graduate,Yes,1125480.7855784395,222852.2154500485,38750011.74238226,355.5556626763599,1.0,Semiurban,Y,42,Employed,2,190777.89954105238,733036.61270626,814,Home,Travel,Yes
LP003585,Male,No,0,Not Graduate,No,1452222.9015871007,569106.1776700474,32868333.59711766,322.0580796386,1.0,Urban,N,51,Self-Employed,14,190826.50651829716,64939.24973695984,721,Personal,Medical Expenses,Yes
LP003586,Male,No,0,Not Graduate,Yes,1016080.922639179,177407.0305923068,37974344.73055601,334.08839674054707,1.0,Rural,N,41,Self-Employed,10,97669.62758298982,278970.8280504019,800,Home,Vehicle Repair,No
LP003587,Male,Yes,0,Graduate,No,1004387.6367891834,917700.9865473204,27905995.438778304,340.5605046572192,1.0,Urban,N,49,Employed,2,66925.22284923033,492464.9718229225,580,Personal,Vehicle Repair,No
LP003588,Female,Yes,3+,Graduate,No,2183970.884716979,306342.9483873525,29299215.37603401,193.15364655693327,0.0,Rural,Y,58,Employed,0,259843.47771935805,412311.250244046,633,Personal,Travel,No
LP003589,Male,Yes,0,Graduate,No,1669459.9708735521,1939200.4702197816,46888267.29366703,367.73191168105154,1.0,Urban,Y,56,Employed,9,245727.85803940537,382465.08741443325,533,Business,Home Renovation,No
LP003590,Male,No,2,Not Graduate,No,819291.8977874304,1421827.6028615483,24634371.506598394,399.71187061268154,1.0,Urban,N,43,Employed,9,144961.91381351158,849240.0507090525,692,Personal,Home Purchase,Yes
LP003591,Male,No,0,Graduate,No,1485062.7269710992,0.0,25372303.079579517,295.03421974138973,0.0,Rural,N,33,Employed,5,258788.36548200948,464557.6287294843,694,Personal,Debt Consolidation,No
LP003592,Male,No,0,Graduate,No,1258767.2628275887,562639.5853049544,34634034.51784422,353.85901735080034,0.0,Semiurban,Y,40,Employed,18,250419.2687712526,122022.48813820655,846,Education,Medical Expenses,Yes
LP003593,Female,Yes,1,Graduate,No,1395367.817630047,943228.9523924759,27430943.338140458,361.1266962235039,1.0,Semiurban,N,48,Employed,9,14811.147532251372,99062.15398410356,672,Personal,Home Renovation,No
LP003594,Male,Yes,2,Graduate,No,1268262.8922825523,107908.7599847503,,388.52783234659864,1.0,Urban,Y,50,Self-Employed,4,156514.0559379091,239309.2355623046,528,Auto,Medical Expenses,No
LP003595,Male,No,0,Graduate,No,1794413.552742618,1277353.9827734067,36200606.802082956,340.65060424725897,,Semiurban,Y,55,Employed,10,286344.95626059675,159729.6640101379,750,Personal,Home Improvement,Yes
LP003596,Male,No,0,Not Graduate,No,1372402.4023257229,1194875.861137191,20099188.520962954,372.2882143889396,1.0,Semiurban,Y,35,Employed,7,22743.548617997003,262844.0825531698,583,Home,Home Renovation,Yes
LP003597,Male,Yes,0,Graduate,No,1168547.8808928563,370126.50276499597,25070224.740863625,270.21427418850465,1.0,Urban,Y,33,Employed,25,35302.36906656221,314575.55413918715,550,Personal,Home Purchase,No
LP003598,Male,No,0,Graduate,No,1720687.5184915087,1115471.408851368,53000000.0,279.0546194943107,1.0,Rural,N,32,Employed,10,222261.64193086902,301652.6167141113,728,Personal,Medical Expenses,No
LP003599,Male,Yes,2,Not Graduate,No,1316234.750543936,0.0,39744597.67969009,365.7788205092957,0.0,Urban,Y,41,Employed,5,282177.2260227862,5883.43,596,Home,Working Capital,No
LP003600,Male,Yes,0,Not Graduate,No,1260331.5196645288,1378932.0364937896,27684213.567300893,326.1343491760557,1.0,Rural,Y,46,Employed,25,140674.27334404076,95852.96797211771,611,Auto,Debt Consolidation,No
LP003601,Male,No,0,Graduate,No,1356603.5312430572,1049176.4514528676,39331997.87266198,245.06734882769578,0.0,Urban,N,47,Employed,18,123620.38567237764,390178.39410299936,791,Home,Equipment Purchase,No
LP003602,Male,No,0,Graduate,No,1152787.7183168167,0.0,40823151.8598663,360.75980825628164,1.0,Rural,N,28,Employed,13,12946.20065551583,575702.2010693494,711,Business,Debt Consolidation,No
LP003603,Male,No,3+,Graduate,No,1204205.7264977344,604936.5420649988,45093991.29090239,263.4248791727781,1.0,Urban,Y,33,Employed,6,139019.8681385667,166234.7747762084,718,Personal,Vehicle Purchase,Yes
LP003604,Female,Yes,nan,Not Graduate,No,906244.9356190637,0.0,33878286.7954327,480.0,1.0,Rural,Y,36,Employed,18,33389.602105711005,167207.10518450756,541,Home,Working Capital,No
LP003605,Male,Yes,0,Graduate,No,824008.6201880606,0.0,44914824.1177289,209.34235246921997,0.0,Urban,Y,63,Employed,0,133948.13192750062,229146.1071382013,728,Home,Wedding,Yes
LP003606,Male,No,2,Not Graduate,No,700307.0367587802,1195567.8266576892,14765381.841178276,343.07069285507015,1.0,Urban,Y,39,Employed,18,283836.1241243779,591906.8651280173,640,Business,Home Purchase,Yes
LP003607,Male,Yes,0,Graduate,No,503600.586601462,419634.979116394,24586765.78524247,272.94109875500664,1.0,Urban,N,27,Employed,14,49366.04135319393,257719.1648678467,625,Personal,Study Abroad,No
LP003608,Male,Yes,0,Graduate,nan,,380878.20923351386,36788561.10736456,394.8621135307377,1.0,Urban,N,48,Employed,20,143160.35896294366,5883.43,702,Home,Study Abroad,Yes
LP003609,Male,Yes,2,Graduate,nan,1112458.7127665372,460278.62345259043,38446182.418077916,315.7369477080439,1.0,Semiurban,Y,42,Employed,0,243355.55604255298,604503.7109433985,665,Education,Equipment Purchase,No
LP003610,Male,Yes,3+,Graduate,No,1251151.0212228184,378619.5376337464,26032024.213313587,400.67996846676994,0.0,Semiurban,Y,30,Employed,5,96005.17804653387,385303.6710075736,533,Personal,Wedding,Yes
LP003611,Female,No,3+,Graduate,No,1063943.9484261798,1119863.0918781094,37744047.0026316,385.95024479795404,1.0,Semiurban,Y,38,Employed,4,202576.66684104654,5883.43,750,Education,Home Purchase,No
LP003612,Male,No,0,Graduate,No,50325.0,0.0,28911444.603127398,275.84487387022375,,Rural,N,40,Employed,3,238783.7345511912,144737.40304580913,759,Personal,Debt Consolidation,No
LP003613,Male,Yes,0,Graduate,No,1986885.4088811711,722162.541562941,32380256.147728346,296.2700885813763,1.0,Semiurban,Y,42,Employed,15,172924.1181994643,87859.15665538757,612,Auto,Vehicle Repair,Yes
LP003614,Male,Yes,1,Not Graduate,nan,1742832.291445191,0.0,45397585.09665011,319.23882499022653,0.0,Semiurban,Y,54,Employed,10,174771.9689529624,205186.7754224561,720,Business,Study Abroad,No
LP003615,nan,Yes,0,Graduate,No,1422472.1556085644,947389.749786698,44239222.058886,335.858114492643,0.0,Rural,Y,49,Employed,5,67050.57597089656,544397.517586679,747,Auto,Vehicle Repair,Yes
LP003616,Male,No,0,Not Graduate,No,2153337.566276634,203660.51870346582,25179243.81636738,328.12277305563197,1.0,Semiurban,Y,45,Employed,3,129932.60188888268,5883.43,497,Home,Travel,Yes
LP003617,Male,No,0,Graduate,No,710910.1712581447,399929.0170087701,24577332.469798967,383.59664982085076,,Urban,Y,54,Employed,4,180463.46098147897,178294.24131783884,618,Personal,Home Improvement,No
LP003618,Male,Yes,2,Graduate,nan,2143404.790313002,175100.63279908322,31038113.13446684,353.94711991892956,1.0,Semiurban,Y,39,Employed,19,1500.26,269205.9856697612,469,Business,Travel,No
LP003619,Male,No,0,Graduate,No,716985.1916247259,263662.90963935835,34882384.078270756,303.15099871137386,0.0,Rural,N,35,Employed,12,1500.26,233093.69966867118,722,Home,Business Expansion,No
LP003620,Male,No,0,Graduate,No,1318961.1926456783,0.0,28570862.204252593,285.16283273217533,0.0,Rural,N,47,Employed,19,152078.7166655448,87636.48070205402,705,Personal,Vehicle Purchase,Yes
LP003621,Female,No,3+,Not Graduate,No,562673.5674328979,659095.3335115336,45556271.51799668,290.9563544946079,1.0,Rural,N,46,Employed,33,199959.5532807769,484962.13911035564,606,Auto,Home Improvement,Yes
LP003622,Male,No,0,Graduate,No,1206939.2777721833,816885.1581581782,38623745.507085554,359.7095816691193,1.0,Urban,Y,27,Employed,12,173796.1345182211,215218.2740859571,651,Home,Study Abroad,No
LP003623,Male,Yes,0,Graduate,No,1392675.4789991942,0.0,39210698.18874429,328.3256540659996,1.0,Rural,Y,60,Employed,1,19960.889642685273,189534.35404278914,632,Personal,Medical Expenses,No
LP003624,Male,No,0,Graduate,No,1122247.0644327225,11140.355814134877,22484458.800550286,464.72885548654807,1.0,Semiurban,Y,32,Employed,11,265185.2760772116,316205.79231000954,481,Personal,Vehicle Purchase,Yes
LP003625,Male,Yes,0,Graduate,Yes,1556530.9520450686,,46822754.2638378,339.89539926264877,1.0,Semiurban,Y,49,Employed,27,175184.94701803077,190919.00840411408,782,Personal,Home Improvement,No
LP003626,Male,No,0,Graduate,Yes,1249099.4547436286,9566.593260464433,6948158.867593095,351.23382396629376,0.0,Semiurban,N,49,Employed,21,253228.681347674,136237.78391718632,688,Home,Vehicle Repair,Yes
LP003627,Male,No,0,Not Graduate,Yes,938384.8658112454,272645.16006929264,43490401.60849369,231.84782905872405,1.0,Urban,Y,21,Employed,7,108387.6016422023,61872.100314421376,652,Auto,Debt Consolidation,No
LP003628,Female,No,1,Not Graduate,No,916185.5710988303,1559891.5083430104,44492964.466707714,259.6264299733309,0.0,Urban,Y,46,Employed,10,189716.87448851616,684988.1818083924,652,Home,Study Abroad,Yes
LP003629,Male,No,0,Graduate,No,1605049.1163078481,0.0,30825835.21722039,272.6259147665235,1.0,Urban,N,61,Employed,18,212701.14023591476,405625.40624966007,728,Education,Home Improvement,No
LP003630,Male,Yes,3+,Graduate,No,872721.2150965163,0.0,47878949.26247424,307.92816039166144,0.0,Semiurban,N,36,Employed,16,256273.21573118534,170512.06093820714,522,Education,Tuition Fees,No
LP003631,Male,Yes,0,Graduate,No,1657293.7152424685,9502.421385579684,34518871.56045654,250.97576667745648,,Urban,Y,22,Employed,18,248664.1178175703,501245.9814317624,586,Auto,Study Abroad,No
LP003632,Male,No,0,Graduate,No,1810948.1264159654,198908.5105142155,35774164.12327443,270.61424109779387,0.0,Rural,Y,42,Employed,10,93862.55875679213,351671.7408187563,684,Personal,Home Purchase,No
LP003633,Male,No,0,Graduate,No,365235.298826935,85627.32578310271,38545134.964042164,379.8062390782401,1.0,Urban,Y,48,Self-Employed,15,155446.05497119695,254678.55325705535,765,Auto,Vehicle Purchase,Yes
LP003634,Male,Yes,0,Graduate,No,1766055.4236505174,616788.1280274293,53000000.0,288.3182518509644,1.0,Rural,Y,42,Employed,10,118777.2708915619,41165.39224520096,448,Home,Medical Expenses,No
LP003635,Male,Yes,2,Graduate,No,2229803.5792223494,0.0,48594186.17083005,337.4492429204867,1.0,Semiurban,Y,33,Employed,23,178732.76850062664,81417.64670667701,754,Home,Debt Consolidation,Yes
LP003636,Female,Yes,0,Graduate,No,1325594.1106009642,0.0,42161159.09712918,375.4384188551171,1.0,Rural,Y,32,Employed,0,36485.39549140769,440670.8146334536,601,Auto,Tuition Fees,No
LP003637,Female,No,0,Graduate,No,1499134.3226474111,0.0,26021802.223988056,396.7071969470347,1.0,Urban,N,25,Employed,0,22774.949692004593,397424.21156052407,639,Personal,Debt Consolidation,No
LP003638,Male,No,1,Graduate,No,1718094.8921845793,0.0,36585745.34479493,357.46144783222286,,Semiurban,Y,23,Employed,6,380574.25732721546,5883.43,668,Business,Wedding,No
LP003639,Male,Yes,3+,Graduate,No,1061851.072410489,1913208.953564383,27018606.151536137,361.0744737752159,1.0,Semiurban,Y,40,Employed,7,340047.3028182234,165444.53630736188,565,Personal,Home Improvement,Yes
LP003640,Male,Yes,1,Graduate,No,1290732.3417689349,1515333.573549819,43370955.56282813,398.5466214562309,1.0,Urban,Y,48,Self-Employed,0,270798.35595716705,382967.8398792405,553,Auto,Wedding,No
LP003641,Male,No,0,Not Graduate,No,542492.4651884454,0.0,36554516.84734857,364.7659471998084,1.0,Rural,Y,45,Employed,0,209446.12431171292,469455.72665252874,683,Personal,Wedding,No
LP003642,Male,No,1,Graduate,No,1268909.7442652255,0.0,23904630.29386105,402.0355260647867,0.0,Urban,N,46,Employed,21,235658.12588996405,349861.42100453604,835,Business,Travel,Yes
LP003643,Male,Yes,0,Graduate,No,1448648.2278222707,368593.2266656731,35961092.92418503,211.30644925634223,,Semiurban,Y,50,Employed,11,235902.85879894457,155710.3194129782,580,Personal,Vehicle Purchase,No
LP003644,Male,Yes,0,Graduate,No,1457673.7414632346,1766736.7984030517,26655672.39283695,334.88922694175193,0.0,Rural,Y,58,Employed,10,314788.1339896156,294176.53625607956,579,Personal,Vehicle Purchase,No
LP003645,Male,Yes,0,Not Graduate,No,1732304.5917987903,894883.1092785408,36662009.303375475,343.25124868489365,1.0,Urban,Y,44,Employed,13,121540.14984912923,204820.76975062187,555,Personal,Vehicle Repair,No
LP003646,Male,Yes,0,Graduate,No,812191.1409322354,405600.30055804405,26559073.92634744,332.83694412788844,1.0,Urban,N,47,Employed,25,97679.97754021981,323374.96458069363,644,Home,Home Purchase,No
LP003647,Male,Yes,0,Graduate,No,933288.8516632518,109368.29910185863,35424723.42360813,347.3020295947857,0.0,Urban,Y,47,Employed,13,164498.82550419113,542594.8937675144,576,Personal,Home Improvement,Yes
LP003648,Male,No,0,Graduate,No,2147345.9029956777,1182634.0235085632,42654545.70935095,315.41003653785407,1.0,Semiurban,N,45,Employed,11,219463.34452158964,90529.2264711374,578,Home,Medical Expenses,No
LP003649,Male,No,1,Not Graduate,No,1124428.043118145,553212.8557223128,34619327.17074894,387.2486511669265,1.0,Urban,Y,44,Employed,7,142930.41707445076,303174.3321398801,684,Home,Home Improvement,No
LP003650,Male,No,0,Not Graduate,No,1299609.123656164,1640851.158226246,31240964.418276116,307.7758783646305,1.0,Semiurban,Y,44,Employed,17,116128.71189290978,227629.28376602856,535,Personal,Vehicle Repair,No
LP003651,Male,No,0,Graduate,No,1166087.2091373894,0.0,37182609.30057463,326.84542077066874,1.0,Rural,Y,60,Employed,12,295217.4540742745,194413.14666809977,811,Personal,Tuition Fees,No
LP003652,Female,Yes,0,Not Graduate,No,788751.8168474887,725172.3419732316,42121673.297928534,426.552259854153,1.0,Urban,N,59,Employed,25,90528.69876358153,219008.92270123842,559,Education,Vehicle Purchase,No
LP003653,Male,Yes,3+,Not Graduate,Yes,2011356.8354459032,34311.92271788197,24078014.3911824,418.1763423209271,1.0,Urban,N,25,Employed,11,298045.2972384894,509694.30669679644,767,Auto,Home Purchase,Yes
LP003654,Male,Yes,0,Not Graduate,No,935741.5240396971,718612.942259521,37756408.63705203,349.36806613231937,1.0,Urban,Y,46,Employed,20,252551.53960741876,362880.0382736564,842,Auto,Working Capital,No
LP003655,Male,Yes,0,Graduate,No,635949.468146535,604219.6661174784,48325255.280174,301.69670728472556,1.0,Rural,Y,43,Employed,6,337941.891213701,151146.08779153344,773,Auto,Study Abroad,No
LP003656,Male,No,1,Graduate,No,974222.0913486242,785386.6363000162,40886416.72276716,241.85361749442532,1.0,Rural,Y,57,Employed,6,362345.65605533577,376902.80150620686,761,Personal,Debt Consolidation,Yes
LP003657,Male,No,1,Graduate,No,,1112927.7927433325,35727388.55667228,332.02896573004847,1.0,Urban,Y,43,Employed,0,199187.20515119616,135218.99571425805,736,Personal,Wedding,No
LP003658,Male,Yes,0,Not Graduate,No,873948.4975084091,1401475.0958332792,41547222.15698895,370.40076626918034,1.0,Rural,Y,46,Employed,18,352929.18565564114,5883.43,684,Personal,Home Purchase,Yes
LP003659,Female,Yes,2,Graduate,No,715527.9310738367,1794826.5092825314,39674811.65102683,296.6403123184599,1.0,Urban,N,36,Employed,12,211337.34430554783,5883.43,771,Education,Vehicle Purchase,No
LP003660,Female,No,2,Graduate,No,1508306.5454636621,439676.3007401609,42685858.18159814,340.2657248486633,1.0,Urban,N,52,Employed,17,201521.08719253624,347132.3813033981,641,Business,Study Abroad,Yes
LP003661,Male,Yes,2,Graduate,No,862885.1102200637,48975.308472780394,14910530.98017056,319.00365968756955,1.0,Semiurban,Y,30,Employed,26,183308.3257691289,190091.68430036335,743,Home,Home Purchase,No
LP003662,Male,Yes,0,Not Graduate,No,1643494.197789424,0.0,19615285.75336735,236.57830455376526,1.0,Urban,Y,40,Employed,5,126767.46953182644,446464.7619347792,764,Personal,Home Purchase,Yes
LP003663,Male,No,1,Not Graduate,No,1898834.2265346607,733040.7282545092,45198138.58483237,346.93997314287583,1.0,Semiurban,N,32,Employed,4,234236.7078050114,324400.4137242509,711,Personal,Vehicle Purchase,No
LP003664,Male,No,0,Graduate,No,1590179.8981437995,1013062.4331987277,20097055.3283856,366.01538840392664,1.0,Rural,N,40,Employed,6,269421.34832366253,299082.25290831336,641,Personal,Home Purchase,No
LP003665,Female,Yes,0,Not Graduate,No,1091898.0855699617,0.0,39165233.44719206,349.4751628869444,0.0,Semiurban,Y,37,Employed,0,40013.37914012054,156796.9142146431,709,Home,Home Purchase,No
LP003666,Male,Yes,0,Graduate,No,1270149.4783527965,1229885.7789741177,31629350.529677086,436.65986601634046,1.0,Rural,Y,53,Employed,11,396252.0735853662,351304.76663153793,632,Personal,Study Abroad,No
LP003667,Male,No,0,Not Graduate,Yes,437099.7599279701,357675.07273133163,25187954.634040035,320.5979758594516,1.0,Urban,Y,41,Employed,19,312072.0236228048,557330.4295486176,616,Business,Vehicle Purchase,No
LP003668,Male,Yes,0,Graduate,No,1132702.54373938,0.0,38646344.66147474,315.8310222243411,1.0,Urban,Y,60,Employed,12,113469.04331122132,5883.43,736,Personal,Vehicle Purchase,No
LP003669,Male,Yes,2,Graduate,No,769372.9959665835,0.0,37160182.12716571,469.8976113827939,,Urban,Y,41,Employed,0,216477.10203015694,217017.5450419533,678,Business,Vehicle Repair,No
LP003670,Male,No,0,Not Graduate,No,1546755.4205746495,0.0,53000000.0,264.98542279349823,1.0,Semiurban,Y,31,Employed,9,161979.94121955681,516012.40825801017,735,Auto,Debt Consolidation,Yes
LP003671,Male,Yes,0,Graduate,No,2485968.4246222368,0.0,28901735.04464111,302.72078049416683,1.0,Semiurban,Y,41,Employed,13,195821.87593990762,17878.866820006777,678,Auto,Home Improvement,Yes
LP003672,Male,No,0,Not Graduate,Yes,1449503.0479869046,827551.2675098493,49550948.29069174,361.5689950616711,1.0,Semiurban,Y,49,Employed,20,153632.19369136196,273677.964370978,711,Auto,Tuition Fees,No
LP003673,Female,Yes,0,Graduate,No,204022.15552266676,,38674076.23384315,407.42625708540135,1.0,Urban,Y,62,Self-Employed,18,212950.40565705308,110310.06323445373,791,Auto,Vehicle Repair,No
